"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-APC-A :: CD19","Comp-APC-Cy7-A :: CD4","Comp-AmCyan-A :: L_D","Comp-BV711-A :: CD8","Comp-FITC-A :: CD49b","Comp-PE-A :: CD45","Comp-PE-Cy7-A :: TCRb","Comp-Pacific Blue-A :: NKp46","Time"
269,244,282,89,83,275,232,514,497,225,212,732,663,245,651
313,274,292,100,93,275,222,583,492,288,381,704,615,246,662
524,465,289,145,130,287,238,539,624,238,490,808,692,223,668
380,356,273,131,121,277,264,605,581,244,246,739,702,225,671
232,213,279,121,108,288,253,540,626,237,322,770,726,235,671
392,362,278,96,91,268,252,472,454,238,375,718,556,248,675
314,286,281,57,55,268,250,544,488,220,171,711,684,245,698
421,399,271,123,117,270,270,484,570,214,471,764,711,263,699
397,364,280,151,139,277,244,568,553,256,493,740,714,229,716
207,185,287,52,49,275,254,516,490,213,219,722,616,226,728
298,267,286,70,65,277,253,485,375,225,280,704,665,246,728
386,349,283,63,60,269,242,549,458,233,304,715,665,238,741
368,331,285,58,54,273,241,520,568,226,220,734,676,237,745
461,420,281,91,86,272,243,554,508,233,422,723,666,250,748
410,382,275,73,66,282,231,552,589,231,353,607,542,231,754
864,713,310,356,299,304,285,553,675,285,544,716,627,287,757
359,320,288,151,134,287,244,613,582,270,517,766,565,235,759
385,356,276,65,63,264,245,477,521,230,469,690,574,244,767
380,355,274,37,36,266,257,388,325,228,397,754,573,253,772
377,354,273,52,50,264,229,417,461,239,272,676,508,231,772
375,341,281,63,58,279,246,495,478,222,357,710,635,243,786
362,334,277,73,70,270,273,453,521,230,464,678,549,260,789
272,242,288,82,76,275,235,511,601,218,313,689,632,233,796
284,257,283,73,70,264,249,372,511,249,446,727,425,248,806
356,325,280,79,74,272,229,489,406,264,375,749,634,235,823
492,447,282,116,107,276,252,577,607,214,475,746,692,234,825
399,364,281,73,64,290,235,536,403,250,258,701,646,229,827
290,268,277,109,96,290,241,484,542,234,388,683,510,344,828
361,320,289,104,99,269,237,579,578,253,421,712,576,249,836
522,474,282,107,101,272,275,561,534,243,442,744,676,244,837
318,291,280,80,76,271,230,490,466,247,309,692,646,221,841
350,315,285,99,92,275,229,546,497,220,303,682,564,252,850
248,222,286,101,91,284,219,596,561,245,375,735,536,235,853
380,345,283,62,59,268,251,528,538,245,288,701,650,241,855
408,374,279,47,44,268,254,530,403,230,349,693,566,246,873
354,319,285,80,75,274,249,564,490,221,206,726,506,244,888
470,434,277,100,90,284,250,508,568,222,370,735,737,240,901
346,317,279,75,65,294,247,417,560,225,234,770,473,238,910
322,289,285,50,46,279,242,519,386,245,208,697,650,249,913
469,428,281,102,96,273,264,458,547,234,339,712,534,245,914
433,387,287,61,58,271,255,498,536,233,356,697,534,255,917
639,542,302,184,163,288,254,586,599,235,453,705,642,233,920
404,374,277,61,59,266,241,521,550,235,217,671,651,248,925
530,500,271,102,95,274,265,474,625,247,529,791,700,226,928
322,251,329,171,148,295,278,648,663,248,545,781,641,241,930
372,335,284,64,61,270,240,564,483,230,290,622,528,232,941
343,305,288,59,56,272,235,518,566,229,472,702,643,231,952
394,363,278,86,78,280,237,533,443,238,340,710,603,254,960
367,336,280,91,81,288,255,562,527,223,301,766,588,239,962
196,168,299,56,51,279,234,486,452,220,272,663,632,252,1001
390,364,274,145,136,274,246,563,580,232,525,746,616,242,1001
297,269,283,41,39,268,248,477,498,217,308,662,481,245,1010
547,494,283,127,120,272,228,589,579,225,457,668,684,245,1013
372,335,285,74,71,267,230,580,473,219,262,714,700,231,1019
479,449,273,83,76,278,225,555,529,240,403,707,633,254,1021
436,411,272,83,76,282,256,552,510,248,324,733,453,259,1023
353,313,288,110,105,269,257,455,589,240,384,742,454,231,1023
445,413,275,113,105,276,248,485,567,236,493,768,648,236,1023
312,278,288,131,123,273,232,477,496,244,356,743,690,254,1023
387,352,282,60,58,267,235,505,532,238,350,704,622,235,1023
