experiment,day,mouse,tx,cdiffstrain,absweight,relweight,diarrhea,cdiffcfu,death
ks57,3,12,3mnvc,st1.66.vpi,17.9,87.31707317,1,,0
ks57,3,13,3mnvc,st1.12,16.9,84.92462312,1,,0
ks57,3,14,3mnvc,st1.12,15.7,87.22222222,1,,0
ks57,3,15,3mnvc,st1.12,17.5,97.22222222,1,,0
ks57,3,16,3mnvc,st1.12.vpi,16.2,88.52459016,1,,0
ks57,3,17,3mnvc,st1.12.vpi,17.5,96.68508287,0,,0
ks57,3,18,3mnvc,st1.12.vpi,15.2,86.36363636,1,,0
ks57,3,19,3mnvc,st1.75.vpi,17.8,100,0,,0
ks57,3,20,3mnvc,st1.75.vpi,19.4,97.97979798,0,,0
ks57,3,21,3mnvc,st1.75.vpi,17.6,107.3170732,0,,0
ks57,3,22,3mnvc,vpi,17.1,83.00970874,1,,0
ks57,3,23,3mnvc,vpi,18.5,88.51674641,0,,0
ks57,3,24,3mnvc,vpi,13.6,82.92682927,1,,0
ks57,3,25,3mnvc,ui,17.9,98.35164835,0,,0
ks57,4,1,3mnvc,st1.6,16.9,93.37016575,1,,0
ks57,4,2,3mnvc,st1.6,19.6,103.7037037,0,,0
ks57,4,3,3mnvc,st1.6,17.6,107.3170732,1,,0
ks57,4,4,3mnvc,st1.6.vpi,18.3,101.6666667,0,,0
ks57,4,5,3mnvc,st1.6.vpi,16.7,105.6962025,1,,0
ks57,4,6,3mnvc,st1.6.vpi,17.9,96.75675676,1,,0
ks57,4,7,3mnvc,st1.66,17.2,86.4321608,1,,0
ks57,4,8,3mnvc,st1.66,15,79.36507937,1,,0
ks57,4,9,3mnvc,st1.66,20,103.0927835,1,,0
ks57,4,10,3mnvc,st1.66.vpi,17.2,94.50549451,1,,0
ks57,4,11,3mnvc,st1.66.vpi,17.7,88.94472362,1,,0
ks57,4,12,3mnvc,st1.66.vpi,17.3,84.3902439,1,,0
ks57,4,13,3mnvc,st1.12,17.1,85.92964824,1,,0
ks57,4,14,3mnvc,st1.12,14.4,80,1,,0
ks57,4,15,3mnvc,st1.12,16.3,90.55555556,1,,0
ks57,4,16,3mnvc,st1.12.vpi,16.2,88.52459016,1,,0
ks57,4,17,3mnvc,st1.12.vpi,16.1,88.95027624,1,,0
ks57,4,18,3mnvc,st1.12.vpi,14.4,81.81818182,1,,0
ks57,4,19,3mnvc,st1.75.vpi,18.4,103.3707865,0,,0
ks57,4,20,3mnvc,st1.75.vpi,18.2,91.91919192,1,,0
ks57,4,21,3mnvc,st1.75.vpi,17.4,106.097561,0,,0
ks57,4,22,3mnvc,vpi,18.1,87.86407767,1,,0
ks57,4,23,3mnvc,vpi,18.5,88.51674641,1,,0
ks57,4,24,3mnvc,vpi,13.5,82.31707317,1,,0
ks57,4,25,3mnvc,ui,18,98.9010989,0,,0
ks57,5,1,3mnvc,st1.6,17.5,96.68508287,0,,0
ks57,5,2,3mnvc,st1.6,19.9,105.2910053,0,,0
ks57,5,3,3mnvc,st1.6,17.4,106.097561,1,,0
ks57,5,4,3mnvc,st1.6.vpi,20.4,113.3333333,0,,0
ks57,5,5,3mnvc,st1.6.vpi,16.1,101.8987342,0,,0
ks57,5,6,3mnvc,st1.6.vpi,18.1,97.83783784,0,,0
ks57,5,7,3mnvc,st1.66,16.7,83.91959799,0,,0
ks57,5,8,3mnvc,st1.66,14.2,75.13227513,1,,0
ks57,5,9,3mnvc,st1.66,18.6,95.87628866,1,,0
ks57,5,10,3mnvc,st1.66.vpi,16.8,92.30769231,1,,0
ks57,5,11,3mnvc,st1.66.vpi,18.9,94.97487437,1,,0
ks57,5,12,3mnvc,st1.66.vpi,15.9,77.56097561,1,,0
ks57,5,13,3mnvc,st1.12,17.5,87.93969849,1,,0
ks57,5,14,3mnvc,st1.12,14.5,80.55555556,1,,0
ks57,5,15,3mnvc,st1.12,15.3,85,1,,0
ks57,5,16,3mnvc,st1.12.vpi,16.4,89.61748634,1,,0
ks57,5,17,3mnvc,st1.12.vpi,14.9,82.32044199,1,,0
ks57,5,18,3mnvc,st1.12.vpi,14.5,82.38636364,1,,0
ks57,5,19,3mnvc,st1.75.vpi,18,101.1235955,0,,0
ks57,5,20,3mnvc,st1.75.vpi,18.6,93.93939394,1,,0
ks57,5,21,3mnvc,st1.75.vpi,17.1,104.2682927,0,,0
ks57,5,22,3mnvc,vpi,18.4,89.32038835,1,,0
ks57,5,23,3mnvc,vpi,18.1,86.60287081,1,,0
ks57,5,24,3mnvc,vpi,13.7,83.53658537,1,,0
ks57,5,25,3mnvc,ui,18.5,101.6483516,0,,0
ks57,6,1,3mnvc,st1.6,17.5,96.68508287,1,,0
ks57,6,2,3mnvc,st1.6,20.8,110.0529101,0,,0
ks57,6,3,3mnvc,st1.6,17.7,107.9268293,0,,0
ks57,6,4,3mnvc,st1.6.vpi,20,111.1111111,0,,0
ks57,6,5,3mnvc,st1.6.vpi,16.2,102.5316456,1,,0
ks57,6,6,3mnvc,st1.6.vpi,19,102.7027027,1,,0
ks57,6,7,3mnvc,st1.66,16.4,82.4120603,1,,0
ks57,6,8,3mnvc,st1.66,14.2,75.13227513,1,,0
ks57,6,9,3mnvc,st1.66,19.3,99.48453608,0,,0
ks57,6,10,3mnvc,st1.66.vpi,15.6,85.71428571,1,,0
ks57,6,11,3mnvc,st1.66.vpi,19.4,97.48743719,1,,0
ks57,6,12,3mnvc,st1.66.vpi,14.8,72.19512195,1,,0
ks57,6,13,3mnvc,st1.12,18.7,93.96984925,1,,0
ks57,6,14,3mnvc,st1.12,15.8,87.77777778,0,,0
ks57,6,15,3mnvc,st1.12,15.6,86.66666667,1,,0
ks57,6,16,3mnvc,st1.12.vpi,16.6,90.71038251,0,,0
ks57,6,17,3mnvc,st1.12.vpi,14.4,79.55801105,1,,0
ks57,6,18,3mnvc,st1.12.vpi,14.4,81.81818182,1,,0
ks57,6,19,3mnvc,st1.75.vpi,18,101.1235955,0,,0
ks57,6,20,3mnvc,st1.75.vpi,19.4,97.97979798,0,,0
ks57,6,21,3mnvc,st1.75.vpi,18,109.7560976,0,,0
ks57,6,22,3mnvc,vpi,18.9,91.74757282,1,,0
ks57,6,23,3mnvc,vpi,18.8,89.95215311,1,,0
ks57,6,24,3mnvc,vpi,13.7,83.53658537,1,,0
ks57,6,25,3mnvc,ui,19.4,106.5934066,0,,0
ks57,7,1,3mnvc,st1.6,17.8,98.34254144,0,17391304.35,0
ks57,7,2,3mnvc,st1.6,20.7,109.5238095,0,13157894.74,0
ks57,7,3,3mnvc,st1.6,17.9,109.1463415,0,55813953.49,0
ks57,7,4,3mnvc,st1.6.vpi,19.4,107.7777778,1,131578947.4,0
ks57,7,5,3mnvc,st1.6.vpi,16.5,104.4303797,1,35000000,0
ks57,7,6,3mnvc,st1.6.vpi,19.3,104.3243243,0,15217391.3,0
ks57,7,7,3mnvc,st1.66,16.5,82.91457286,1,75000000,0
ks57,7,8,3mnvc,st1.66,15.2,80.42328042,1,290322580.6,0
ks57,7,9,3mnvc,st1.66,19.5,100.5154639,0,76086956.52,0
ks57,7,10,3mnvc,st1.66.vpi,13.2,72.52747253,1,200000000,0
ks57,7,11,3mnvc,st1.66.vpi,19,95.47738693,1,17021276.6,0
ks57,7,12,3mnvc,st1.66.vpi,15.5,75.6097561,1,206185567,0
ks57,7,13,3mnvc,st1.12,19.3,96.98492462,0,30000000,0
ks57,7,14,3mnvc,st1.12,18.2,101.1111111,0,34000000,0
ks57,7,15,3mnvc,st1.12,18,100,1,78571428.57,0
ks57,7,16,3mnvc,st1.12.vpi,17.2,93.98907104,1,9803921.569,0
ks57,7,17,3mnvc,st1.12.vpi,14.9,82.32044199,0,24358974.36,0
ks57,7,18,3mnvc,st1.12.vpi,14.2,80.68181818,1,93750000,0
ks57,7,19,3mnvc,st1.75.vpi,17.7,99.43820225,0,71428571.43,0
ks57,7,20,3mnvc,st1.75.vpi,20.8,105.0505051,1,19230769.23,0
ks57,7,21,3mnvc,st1.75.vpi,18.2,110.9756098,0,102040816.3,0
ks57,7,22,3mnvc,vpi,19,92.23300971,1,15217391.3,0
ks57,7,23,3mnvc,vpi,19.8,94.73684211,1,85185185.19,0
ks57,7,24,3mnvc,vpi,14.2,86.58536585,1,40816326.53,0
ks57,7,25,3mnvc,ui,19.4,106.5934066,0,0,0
ks58,0,1,3mnvc,st1.19,18.1,100,0,0,0
ks58,0,2,3mnvc,st1.19,16.2,100,0,0,0
ks58,0,3,3mnvc,st1.19,17.9,100,0,0,0
ks58,0,4,3mnvc,st1.19.vpi,18.8,100,0,0,0
ks58,0,5,3mnvc,st1.19.vpi,18.6,100,0,0,0
ks58,0,6,3mnvc,st1.19.vpi,20,100,0,0,0
ks58,0,7,3mnvc,st1.25,16.2,100,0,0,0
ks58,0,8,3mnvc,st1.25,19.9,100,0,0,0
ks58,0,9,3mnvc,st1.25,18.3,100,0,0,0
ks58,0,10,3mnvc,st1.25.vpi,18.7,100,0,0,0
ks58,0,11,3mnvc,st1.25.vpi,17.7,100,0,0,0
ks58,0,12,3mnvc,st1.25.vpi,17.1,100,0,0,0
ks58,0,13,3mnvc,st1.49,17.5,100,0,0,0
ks58,0,14,3mnvc,st1.49,16,100,0,0,0
ks58,0,15,3mnvc,st1.49,17.7,100,0,0,0
ks58,0,16,3mnvc,st1.49.vpi,17.9,100,0,0,0
ks58,0,17,3mnvc,st1.49.vpi,18.6,100,0,0,0
ks58,0,18,3mnvc,st1.49.vpi,18.8,100,0,0,0
ks58,0,19,3mnvc,st1.75.vpi,17.9,100,0,0,0
ks58,0,20,3mnvc,st1.75.vpi,17.2,100,0,0,0
ks58,0,21,3mnvc,st1.75.vpi,19.1,100,0,0,0
ks58,0,22,3mnvc,vpi,17.9,100,0,0,0
ks58,0,23,3mnvc,vpi,17.9,100,0,0,0
ks58,0,24,3mnvc,vpi,17.9,100,0,0,0
ks58,0,25,3mnvc,ui,18.6,100,0,0,0
ks58,1,1,3mnvc,st1.19,18.9,104.4198895,0,,0
ks58,1,2,3mnvc,st1.19,15.4,95.0617284,0,,0
ks58,1,3,3mnvc,st1.19,17.6,98.32402235,0,,0
ks58,1,4,3mnvc,st1.19.vpi,19,101.0638298,0,,0
ks58,1,5,3mnvc,st1.19.vpi,16.7,89.78494624,0,,0
ks58,1,6,3mnvc,st1.19.vpi,19.8,99,0,,0
ks58,1,7,3mnvc,st1.25,16.8,103.7037037,0,,0
ks58,1,8,3mnvc,st1.25,20.7,104.0201005,0,,0
ks58,1,9,3mnvc,st1.25,19.1,104.3715847,0,,0
ks58,1,10,3mnvc,st1.25.vpi,19.6,104.8128342,0,,0
ks58,1,11,3mnvc,st1.25.vpi,17.9,101.1299435,0,,0
ks58,1,12,3mnvc,st1.25.vpi,17.2,100.5847953,0,,0
ks58,1,13,3mnvc,st1.49,17.3,98.85714286,0,,0
ks58,1,14,3mnvc,st1.49,14.9,93.125,0,,0
ks58,1,15,3mnvc,st1.49,18.6,105.0847458,0,,0
ks58,1,16,3mnvc,st1.49.vpi,18.6,103.9106145,0,,0
ks58,1,17,3mnvc,st1.49.vpi,19,102.1505376,0,,0
ks58,1,18,3mnvc,st1.49.vpi,19.5,103.7234043,0,,0
ks58,1,19,3mnvc,st1.75.vpi,18.1,101.1173184,0,,0
ks58,1,20,3mnvc,st1.75.vpi,17.6,102.3255814,0,,0
ks58,1,21,3mnvc,st1.75.vpi,19.7,103.1413613,0,,0
ks58,1,22,3mnvc,vpi,18.3,102.2346369,0,,0
ks58,1,23,3mnvc,vpi,18.5,103.3519553,0,,0
ks58,1,24,3mnvc,vpi,17.8,99.44134078,0,,0
ks58,1,25,3mnvc,ui,18.5,99.46236559,0,,0
ks58,2,1,3mnvc,st1.19,17.8,98.34254144,1,150000000,0
ks58,2,2,3mnvc,st1.19,16.2,100,1,50000000,0
ks58,2,3,3mnvc,st1.19,14.8,82.68156425,1,259740259.7,0
ks58,2,4,3mnvc,st1.19.vpi,15.4,81.91489362,1,170000000,0
ks58,2,5,3mnvc,st1.19.vpi,15.6,83.87096774,1,423076923.1,0
ks58,2,6,3mnvc,st1.19.vpi,16.4,82,1,152542372.9,0
ks58,2,7,3mnvc,st1.25,16.9,104.3209877,0,108823529.4,0
ks58,2,8,3mnvc,st1.25,20.3,102.0100503,0,101694915.3,0
ks58,2,9,3mnvc,st1.25,18.6,101.6393443,0,174418604.7,0
ks58,2,10,3mnvc,st1.25.vpi,19.4,103.7433155,0,192307692.3,0
ks58,2,11,3mnvc,st1.25.vpi,17.9,101.1299435,0,107608695.7,0
ks58,2,12,3mnvc,st1.25.vpi,15.5,90.64327485,1,80882352.94,0
ks58,2,13,3mnvc,st1.49,17.3,98.85714286,0,90740740.74,0
ks58,2,14,3mnvc,st1.49,15.4,96.25,0,0,0
ks58,2,15,3mnvc,st1.49,18.1,102.259887,0,98039215.69,0
ks58,2,16,3mnvc,st1.49.vpi,16.4,91.62011173,1,464285714.3,0
ks58,2,17,3mnvc,st1.49.vpi,17.5,94.08602151,1,60000000,0
ks58,2,18,3mnvc,st1.49.vpi,17.7,94.14893617,1,203703703.7,0
ks58,2,19,3mnvc,st1.75.vpi,18.2,101.6759777,0,40000000,0
ks58,2,20,3mnvc,st1.75.vpi,16.4,95.34883721,1,177419354.8,0
ks58,2,21,3mnvc,st1.75.vpi,20,104.7120419,0,69444444.44,0
ks58,2,22,3mnvc,vpi,14.9,83.24022346,1,188235294.1,0
ks58,2,23,3mnvc,vpi,14.9,83.24022346,1,206896551.7,0
ks58,2,24,3mnvc,vpi,17.4,97.20670391,0,0,0
ks58,2,25,3mnvc,ui,18.5,99.46236559,0,0,0
ks58,3,1,3mnvc,st1.19,18.4,101.6574586,1,,0
ks58,3,2,3mnvc,st1.19,16.2,100,1,,0
ks58,3,3,3mnvc,st1.19,15.5,86.59217877,1,,0
ks58,3,4,3mnvc,st1.19.vpi,14.4,76.59574468,1,,0
ks58,3,5,3mnvc,st1.19.vpi,18.7,100.5376344,0,,0
ks58,3,6,3mnvc,st1.19.vpi,15,75,1,,0
ks58,3,7,3mnvc,st1.25,16.3,100.617284,0,,0
ks58,3,8,3mnvc,st1.25,19.4,97.48743719,1,,0
ks58,3,9,3mnvc,st1.25,17.7,96.72131148,1,,0
ks58,3,10,3mnvc,st1.25.vpi,18.1,96.79144385,1,,0
ks58,3,11,3mnvc,st1.25.vpi,17.7,100,1,,0
ks58,3,12,3mnvc,st1.25.vpi,16.3,95.32163743,1,,0
ks58,3,13,3mnvc,st1.49,14.8,84.57142857,1,,0
ks58,3,14,3mnvc,st1.49,15.8,98.75,0,,0
ks58,3,15,3mnvc,st1.49,17.6,99.43502825,1,,0
ks58,3,16,3mnvc,st1.49.vpi,17.6,98.32402235,1,,0
ks58,3,17,3mnvc,st1.49.vpi,16.9,90.86021505,1,,0
ks58,3,18,3mnvc,st1.49.vpi,17.5,93.08510638,1,,0
ks58,3,19,3mnvc,st1.75.vpi,18,100.5586592,0,,0
ks58,3,20,3mnvc,st1.75.vpi,16.9,98.25581395,0,,0
ks58,3,21,3mnvc,st1.75.vpi,19.8,103.6649215,0,,0
ks58,3,22,3mnvc,vpi,14.8,82.68156425,1,,0
ks58,3,23,3mnvc,vpi,13.4,74.8603352,1,,0
ks58,3,24,3mnvc,vpi,17.1,95.53072626,0,,0
ks58,3,25,3mnvc,ui,19,102.1505376,0,,0
ks58,4,1,3mnvc,st1.19,16.7,92.26519337,1,,0
ks58,4,2,3mnvc,st1.19,15.3,94.44444444,1,,0
ks58,4,3,3mnvc,st1.19,17.5,97.76536313,1,,0
ks58,4,4,3mnvc,st1.19.vpi,17.7,94.14893617,1,,0
ks58,4,5,3mnvc,st1.19.vpi,16.8,90.32258065,1,,0
ks58,4,6,3mnvc,st1.19.vpi,15.2,76,1,,0
ks58,4,7,3mnvc,st1.25,16.5,101.8518519,1,,0
ks58,4,8,3mnvc,st1.25,19.3,96.98492462,1,,0
ks58,4,9,3mnvc,st1.25,17.7,96.72131148,1,,0
ks58,4,10,3mnvc,st1.25.vpi,19,101.6042781,0,,0
ks58,4,11,3mnvc,st1.25.vpi,17.5,98.8700565,0,,0
ks58,4,12,3mnvc,st1.25.vpi,16.5,96.49122807,1,,0
ks58,4,13,3mnvc,st1.49,13.8,78.85714286,1,,0
ks58,4,14,3mnvc,st1.49,17,106.25,0,,0
ks58,4,15,3mnvc,st1.49,17.2,97.17514124,0,,0
ks58,4,16,3mnvc,st1.49.vpi,17.6,98.32402235,0,,0
ks58,4,17,3mnvc,st1.49.vpi,18.6,100,1,,0
ks58,4,18,3mnvc,st1.49.vpi,17.5,93.08510638,1,,0
ks58,4,19,3mnvc,st1.75.vpi,17.9,100,0,,0
ks58,4,20,3mnvc,st1.75.vpi,17.4,101.1627907,0,,0
ks58,4,21,3mnvc,st1.75.vpi,20.4,106.8062827,0,,0
ks58,4,22,3mnvc,vpi,14.8,82.68156425,1,,0
ks58,4,23,3mnvc,vpi,14.2,79.32960894,1,,0
ks58,4,24,3mnvc,vpi,15.5,86.59217877,1,,0
ks58,4,25,3mnvc,ui,20,107.5268817,0,,0
ks58,5,1,3mnvc,st1.19,17.2,95.02762431,0,,0
ks58,5,2,3mnvc,st1.19,16.1,99.38271605,0,,0
ks58,5,3,3mnvc,st1.19,17.4,97.20670391,1,,0
ks58,5,4,3mnvc,st1.19.vpi,18.1,96.27659574,0,,0
ks58,5,5,3mnvc,st1.19.vpi,15.6,83.87096774,1,,0
ks58,5,6,3mnvc,st1.19.vpi,17.7,88.5,1,,0
ks58,5,7,3mnvc,st1.25,15.9,98.14814815,1,,0
ks58,5,8,3mnvc,st1.25,18.4,92.46231156,1,,0
ks58,5,9,3mnvc,st1.25,17.7,96.72131148,1,,0
ks58,5,10,3mnvc,st1.25.vpi,18.1,96.79144385,1,,0
ks58,5,11,3mnvc,st1.25.vpi,17.3,97.74011299,0,,0
ks58,5,12,3mnvc,st1.25.vpi,16.1,94.15204678,0,,0
ks58,5,13,3mnvc,st1.49,16,91.42857143,0,,0
ks58,5,14,3mnvc,st1.49,16,100,1,,0
ks58,5,15,3mnvc,st1.49,17.5,98.8700565,0,,0
ks58,5,16,3mnvc,st1.49.vpi,17.7,98.88268156,0,,0
ks58,5,17,3mnvc,st1.49.vpi,18.3,98.38709677,1,,0
ks58,5,18,3mnvc,st1.49.vpi,17.9,95.21276596,0,,0
ks58,5,19,3mnvc,st1.75.vpi,18.3,102.2346369,0,,0
ks58,5,20,3mnvc,st1.75.vpi,16.6,96.51162791,0,,0
ks58,5,21,3mnvc,st1.75.vpi,18.5,96.85863874,1,,0
ks58,5,22,3mnvc,vpi,14.6,81.56424581,1,,0
ks58,5,23,3mnvc,vpi,14.6,81.56424581,0,,0
ks58,5,24,3mnvc,vpi,13.5,75.41899441,1,,0
ks58,5,25,3mnvc,ui,19.8,106.4516129,0,,0
ks58,6,1,3mnvc,st1.19,17.7,97.79005525,0,10389610.39,0
ks58,6,2,3mnvc,st1.19,16.8,103.7037037,0,57500000,0
ks58,6,3,3mnvc,st1.19,18.4,102.7932961,1,250000000,0
ks58,6,4,3mnvc,st1.19.vpi,17.4,92.55319149,1,10000000,0
ks58,6,5,3mnvc,st1.19.vpi,15,80.64516129,1,50724637.68,0
ks58,6,6,3mnvc,st1.19.vpi,18.1,90.5,0,51666666.67,0
ks58,6,7,3mnvc,st1.25,16,98.7654321,0,309523809.5,0
ks58,6,8,3mnvc,st1.25,19.4,97.48743719,0,69736842.11,0
ks58,6,9,3mnvc,st1.25,18.3,100,0,35256410.26,0
ks58,6,10,3mnvc,st1.25.vpi,18.5,98.93048128,0,102564102.6,0
ks58,6,11,3mnvc,st1.25.vpi,17.6,99.43502825,0,25000000,0
ks58,6,12,3mnvc,st1.25.vpi,16.6,97.07602339,0,33333333.33,0
ks58,6,13,3mnvc,st1.49,16.5,94.28571429,1,157142857.1,0
ks58,6,14,3mnvc,st1.49,16.2,101.25,1,71428571.43,0
ks58,6,15,3mnvc,st1.49,17.2,97.17514124,0,22058823.53,0
ks58,6,16,3mnvc,st1.49.vpi,18.1,101.1173184,0,30208333.33,0
ks58,6,17,3mnvc,st1.49.vpi,18.3,98.38709677,0,50961538.46,0
ks58,6,18,3mnvc,st1.49.vpi,18.2,96.80851064,0,16428571.43,0
ks58,6,19,3mnvc,st1.75.vpi,17.8,99.44134078,0,142857142.9,0
ks58,6,20,3mnvc,st1.75.vpi,16.9,98.25581395,0,41666666.67,0
ks58,6,21,3mnvc,st1.75.vpi,18.3,95.81151832,1,170731707.3,0
ks58,6,22,3mnvc,vpi,15.6,87.15083799,0,70175438.6,0
ks58,6,23,3mnvc,vpi,15.5,86.59217877,0,133333333.3,0
ks58,6,24,3mnvc,vpi,,,,,1
ks58,6,25,3mnvc,ui,20,107.5268817,0,0,0
ks58,7,1,3mnvc,st1.19,18.6,102.7624309,0,,0
ks58,7,2,3mnvc,st1.19,16.6,102.4691358,0,,0
ks58,7,3,3mnvc,st1.19,17.2,96.08938547,1,,0
ks58,7,4,3mnvc,st1.19.vpi,17.3,92.0212766,1,,0
ks58,7,5,3mnvc,st1.19.vpi,15.5,83.33333333,1,,0
ks58,7,6,3mnvc,st1.19.vpi,17.8,89,1,,0
ks58,7,7,3mnvc,st1.25,16.3,100.617284,0,,0
ks58,7,8,3mnvc,st1.25,19.3,96.98492462,1,,0
ks58,7,9,3mnvc,st1.25,19.1,104.3715847,0,,0
ks58,7,10,3mnvc,st1.25.vpi,18.9,101.0695187,0,,0
ks58,7,11,3mnvc,st1.25.vpi,17.8,100.5649718,0,,0
ks58,7,12,3mnvc,st1.25.vpi,17.2,100.5847953,0,,0
ks58,7,13,3mnvc,st1.49,16.6,94.85714286,1,,0
ks58,7,14,3mnvc,st1.49,16.2,101.25,1,,0
ks58,7,15,3mnvc,st1.49,17.8,100.5649718,0,,0
ks58,7,16,3mnvc,st1.49.vpi,18.1,101.1173184,0,,0
ks58,7,17,3mnvc,st1.49.vpi,18.2,97.84946237,0,,0
ks58,7,18,3mnvc,st1.49.vpi,18.9,100.5319149,0,,0
ks58,7,19,3mnvc,st1.75.vpi,18.6,103.9106145,0,,0
ks58,7,20,3mnvc,st1.75.vpi,16.9,98.25581395,0,,0
ks58,7,21,3mnvc,st1.75.vpi,19.3,101.0471204,0,,0
ks58,7,22,3mnvc,vpi,17.1,95.53072626,1,,0
ks58,7,23,3mnvc,vpi,16.1,89.94413408,1,,0
ks58,7,25,3mnvc,ui,20.3,109.1397849,0,,0
ks59,0,1,3mnvc,st1.20,17.6,100,0,0,0
ks59,0,2,3mnvc,st1.20,19.6,100,0,0,0
ks59,0,3,3mnvc,st1.20,17.2,100,0,0,0
ks59,0,4,3mnvc,st1.20.vpi,18.6,100,0,0,0
ks59,0,5,3mnvc,st1.20.vpi,18.7,100,0,0,0
ks59,0,6,3mnvc,st1.20.vpi,18.2,100,0,0,0
ks59,0,7,3mnvc,st1.23,19.1,100,0,0,0
ks59,0,8,3mnvc,st1.23,18.5,100,0,0,0
ks59,0,9,3mnvc,st1.23,20.2,100,0,0,0
ks59,0,10,3mnvc,st1.23.vpi,18.4,100,0,0,0
ks59,0,11,3mnvc,st1.23.vpi,18.2,100,0,0,0
ks59,0,12,3mnvc,st1.23.vpi,19.8,100,0,0,0
ks59,0,13,3mnvc,st1.27,18.6,100,0,0,0
ks59,0,14,3mnvc,st1.27,18.5,100,0,0,0
ks59,0,15,3mnvc,st1.27,17.3,100,0,0,0
ks59,0,16,3mnvc,st1.27.vpi,16.4,100,0,0,0
ks59,0,17,3mnvc,st1.27.vpi,17.5,100,0,0,0
ks59,0,18,3mnvc,st1.27.vpi,19.3,100,0,0,0
ks59,0,19,3mnvc,st1.75.vpi,18.2,100,0,0,0
ks59,0,20,3mnvc,st1.75.vpi,17.6,100,0,0,0
ks59,0,21,3mnvc,st1.75.vpi,17.1,100,0,0,0
ks59,0,22,3mnvc,vpi,19.2,100,0,0,0
ks59,0,23,3mnvc,vpi,17,100,0,0,0
ks59,0,24,3mnvc,vpi,18.8,100,0,0,0
ks59,0,25,3mnvc,ui,17.7,100,0,0,0
ks59,1,1,3mnvc,st1.20,17.3,98.29545455,0,,0
ks59,1,2,3mnvc,st1.20,20.1,102.5510204,0,,0
ks59,1,3,3mnvc,st1.20,17.4,101.1627907,0,,0
ks59,1,4,3mnvc,st1.20.vpi,19.3,103.7634409,0,,0
ks59,1,5,3mnvc,st1.20.vpi,18.6,99.46524064,0,,0
ks59,1,6,3mnvc,st1.20.vpi,19,104.3956044,0,,0
ks59,1,7,3mnvc,st1.23,18.8,98.42931937,0,,0
ks59,1,8,3mnvc,st1.23,19.2,103.7837838,0,,0
ks59,1,9,3mnvc,st1.23,21.1,104.4554455,0,,0
ks59,1,10,3mnvc,st1.23.vpi,18.1,98.36956522,0,,0
ks59,1,11,3mnvc,st1.23.vpi,18.9,103.8461538,0,,0
ks59,1,12,3mnvc,st1.23.vpi,19.2,96.96969697,0,,0
ks59,1,13,3mnvc,st1.27,18.5,99.46236559,0,,0
ks59,1,14,3mnvc,st1.27,19.2,103.7837838,0,,0
ks59,1,15,3mnvc,st1.27,18.3,105.7803468,0,,0
ks59,1,16,3mnvc,st1.27.vpi,16.3,99.3902439,0,,0
ks59,1,17,3mnvc,st1.27.vpi,17.5,100,0,,0
ks59,1,18,3mnvc,st1.27.vpi,19.3,100,0,,0
ks59,1,19,3mnvc,st1.75.vpi,18.1,99.45054945,0,,0
ks59,1,20,3mnvc,st1.75.vpi,17.8,101.1363636,0,,0
ks59,1,21,3mnvc,st1.75.vpi,17.8,104.0935673,0,,0
ks59,1,22,3mnvc,vpi,19.2,100,0,,0
ks59,1,23,3mnvc,vpi,17.2,101.1764706,0,,0
ks59,1,24,3mnvc,vpi,18.6,98.93617021,0,,0
ks59,1,25,3mnvc,ui,18,101.6949153,0,,0
ks59,2,1,3mnvc,st1.20,17,96.59090909,0,47142857.14,0
ks59,2,2,3mnvc,st1.20,19.6,100,0,45454545.45,0
ks59,2,3,3mnvc,st1.20,16.4,95.34883721,0,85483870.97,0
ks59,2,4,3mnvc,st1.20.vpi,18.9,101.6129032,1,75000000,0
ks59,2,5,3mnvc,st1.20.vpi,18.9,101.0695187,0,130434782.6,0
ks59,2,6,3mnvc,st1.20.vpi,18.4,101.0989011,0,104651162.8,0
ks59,2,7,3mnvc,st1.23,18.4,96.33507853,0,121212121.2,0
ks59,2,8,3mnvc,st1.23,18.8,101.6216216,0,90909090.91,0
ks59,2,9,3mnvc,st1.23,20.7,102.4752475,0,111111111.1,0
ks59,2,10,3mnvc,st1.23.vpi,17.9,97.2826087,1,90000000,0
ks59,2,11,3mnvc,st1.23.vpi,18.4,101.0989011,0,210526315.8,0
ks59,2,12,3mnvc,st1.23.vpi,18.5,93.43434343,0,75000000,0
ks59,2,13,3mnvc,st1.27,17.6,94.62365591,0,46551724.14,0
ks59,2,14,3mnvc,st1.27,17.8,96.21621622,1,255813953.5,0
ks59,2,15,3mnvc,st1.27,17.3,100,0,133333333.3,0
ks59,2,16,3mnvc,st1.27.vpi,15.3,93.29268293,1,397959183.7,0
ks59,2,17,3mnvc,st1.27.vpi,16.9,96.57142857,1,216981132.1,0
ks59,2,18,3mnvc,st1.27.vpi,17.1,88.60103627,1,106410256.4,0
ks59,2,19,3mnvc,st1.75.vpi,18.5,101.6483516,0,113207547.2,0
ks59,2,20,3mnvc,st1.75.vpi,18,102.2727273,0,305555555.6,0
ks59,2,21,3mnvc,st1.75.vpi,17.8,104.0935673,0,80357142.86,0
ks59,2,22,3mnvc,vpi,16.6,86.45833333,1,,0
ks59,2,23,3mnvc,vpi,14.6,85.88235294,1,,0
ks59,2,24,3mnvc,vpi,16.5,87.76595745,1,72580645.16,0
