experiment,day,mouse,tx,cdiffstrain,absweight,relweight,diarrhea,cdiffcfu,death
ks1,4,8,mnvc,st1.62,18,91.37055838,1,NaN,0
ks1,4,9,mnvc,st1.62,18.3,93.36734694,1,NaN,0
ks1,4,10,mnvc,st1.62,18.5,92.96482412,1,NaN,0
ks1,4,11,mnvc,st1.75,21.1,100.4761905,0,NaN,0
ks1,4,12,mnvc,st1.75,21.4,105.4187192,0,NaN,0
ks1,4,13,mnvc,st1.75,20.2,102.020202,0,NaN,0
ks1,4,14,mnvc,st1.75,20,105.8201058,0,NaN,0
ks1,4,15,mnvc,st1.75,20.3,101.5,0,NaN,0
ks1,4,16,mnvc,vpi10463,15.7,74.40758294,1,NaN,0
ks1,4,17,mnvc,vpi10463,13.8,71.875,1,NaN,0
ks1,4,20,mnvc,vpi10463,16.1,82.98969072,1,NaN,0
ks1,5,1,mnvc,st1.58,19.5,91.12149533,1,NaN,0
ks1,5,2,mnvc,st1.58,18.5,94.3877551,1,NaN,0
ks1,5,3,mnvc,st1.58,16.4,86.77248677,1,NaN,0
ks1,5,4,mnvc,st1.58,17.4,89.69072165,1,NaN,0
ks1,5,5,mnvc,st1.58,18,91.37055838,1,NaN,0
ks1,5,6,mnvc,st1.62,19.3,96.98492462,1,NaN,0
ks1,5,8,mnvc,st1.62,18.4,93.40101523,1,NaN,0
ks1,5,9,mnvc,st1.62,16.5,84.18367347,1,NaN,0
ks1,5,10,mnvc,st1.62,18.8,94.47236181,0,NaN,0
ks1,5,11,mnvc,st1.75,20.4,97.14285714,1,NaN,0
ks1,5,12,mnvc,st1.75,20.6,101.4778325,0,NaN,0
ks1,5,13,mnvc,st1.75,20.4,103.030303,0,NaN,0
ks1,5,14,mnvc,st1.75,18.9,100,1,NaN,0
ks1,5,15,mnvc,st1.75,20.1,100.5,1,NaN,0
ks1,5,16,mnvc,vpi10463,15.7,74.40758294,1,NaN,0
ks1,5,17,mnvc,vpi10463,15.5,80.72916667,1,NaN,0
ks1,5,20,mnvc,vpi10463,17.7,91.2371134,1,NaN,0
ks1,6,1,mnvc,st1.58,20.2,94.39252336,1,NaN,0
ks1,6,2,mnvc,st1.58,18.2,92.85714286,1,NaN,0
ks1,6,3,mnvc,st1.58,15.7,83.06878307,1,NaN,0
ks1,6,4,mnvc,st1.58,17.1,88.1443299,1,NaN,0
ks1,6,5,mnvc,st1.58,17.7,89.84771574,1,NaN,0
ks1,6,6,mnvc,st1.62,18.3,91.95979899,1,NaN,0
ks1,6,8,mnvc,st1.62,17.6,89.34010152,1,NaN,0
ks1,6,9,mnvc,st1.62,15.7,80.10204082,1,NaN,0
ks1,6,10,mnvc,st1.62,18.5,92.96482412,1,NaN,0
ks1,6,11,mnvc,st1.75,18.5,88.0952381,1,NaN,0
ks1,6,12,mnvc,st1.75,21.1,103.9408867,0,NaN,0
ks1,6,13,mnvc,st1.75,20.6,104.040404,0,NaN,0
ks1,6,14,mnvc,st1.75,18.8,99.47089947,0,NaN,0
ks1,6,15,mnvc,st1.75,20.1,100.5,0,NaN,0
ks1,6,16,mnvc,vpi10463,18.5,87.67772512,1,NaN,0
ks1,6,17,mnvc,vpi10463,16.4,85.41666667,0,NaN,0
ks1,6,20,mnvc,vpi10463,18.5,95.36082474,1,NaN,0
ks1,7,1,mnvc,st1.58,20.5,95.79439252,0,214477211.8,0
ks1,7,2,mnvc,st1.58,18,91.83673469,1,209150326.8,0
ks1,7,3,mnvc,st1.58,17.3,91.53439153,0,243309002.4,0
ks1,7,4,mnvc,st1.58,17.9,92.26804124,1,81081081.08,0
ks1,7,5,mnvc,st1.58,17.8,90.35532995,1,47787610.62,0
ks1,7,6,mnvc,st1.62,17.9,89.94974874,1,317460317.5,0
ks1,7,8,mnvc,st1.62,15.9,80.7106599,1,NaN,0
ks1,7,9,mnvc,st1.62,15.8,80.6122449,1,91743119.27,0
ks1,7,10,mnvc,st1.62,18.2,91.45728643,0,203389830.5,0
ks1,7,11,mnvc,st1.75,18.5,88.0952381,1,67484662.58,0
ks1,7,12,mnvc,st1.75,20.7,101.9704433,0,468750000,0
ks1,7,13,mnvc,st1.75,19.4,97.97979798,1,339393939.4,0
ks1,7,14,mnvc,st1.75,18.9,100,0,136986301.4,0
ks1,7,15,mnvc,st1.75,20.4,102,0,269607843.1,0
ks1,7,16,mnvc,vpi10463,19.3,91.46919431,0,687285223.4,0
ks1,7,17,mnvc,vpi10463,17.8,92.70833333,0,94117647.06,0
ks1,7,20,mnvc,vpi10463,18.5,95.36082474,1,62402496.1,0
jwk90,0,1,mnvc,st1.11,20.2,100,0,NaN,0
jwk90,0,2,mnvc,st1.11,18.8,100,0,NaN,0
jwk90,0,3,mnvc,st1.11,18.9,100,0,NaN,0
jwk90,0,4,mnvc,st1.11,17,100,0,NaN,0
jwk90,0,5,mnvc,st1.11,16.9,100,0,NaN,0
jwk90,0,6,mnvc,st1.58,17,100,0,NaN,0
jwk90,0,7,mnvc,st1.58,16.6,100,0,NaN,0
jwk90,0,8,mnvc,st1.58,17.3,100,0,NaN,0
jwk90,0,9,mnvc,st1.58,17.8,100,0,NaN,0
jwk90,0,10,mnvc,st1.58,16.4,100,0,NaN,0
jwk90,0,11,mnvc,st1.75,19.1,100,0,NaN,0
jwk90,0,12,mnvc,st1.75,18.6,100,0,NaN,0
jwk90,0,13,mnvc,st1.75,17,100,0,NaN,0
jwk90,0,14,mnvc,st1.75,17.1,100,0,NaN,0
jwk90,0,15,mnvc,st1.75,17.8,100,0,NaN,0
jwk90,0,16,mnvc,vpi10463,19.3,100,0,NaN,0
jwk90,0,17,mnvc,vpi10463,17.3,100,0,NaN,0
jwk90,0,18,mnvc,vpi10463,18.8,100,0,NaN,0
jwk90,0,19,mnvc,vpi10463,17.1,100,0,NaN,0
jwk90,0,20,mnvc,vpi10463,19.7,100,0,NaN,0
jwk90,1,1,mnvc,st1.11,19.5,96.53465347,0,91900000,0
jwk90,1,2,mnvc,st1.11,18.6,98.93617021,0,96100000,0
jwk90,1,3,mnvc,st1.11,18.5,97.88359788,0,115000000,0
jwk90,1,4,mnvc,st1.11,16.9,99.41176471,0,31600000,0
jwk90,1,5,mnvc,st1.11,16.8,99.40828402,0,64100000,0
jwk90,1,6,mnvc,st1.58,16.7,98.23529412,0,0,0
jwk90,1,7,mnvc,st1.58,16.3,98.19277108,0,0,0
jwk90,1,8,mnvc,st1.58,17,98.26589595,0,0,0
jwk90,1,9,mnvc,st1.58,17.3,97.19101124,0,278000000,0
jwk90,1,10,mnvc,st1.58,16,97.56097561,0,0,0
jwk90,1,11,mnvc,st1.75,19,99.47643979,0,271000000,0
jwk90,1,12,mnvc,st1.75,18.6,100,0,154000000,0
jwk90,1,13,mnvc,st1.75,17,100,0,52900000,0
jwk90,1,14,mnvc,st1.75,17,99.41520468,0,25300000,0
jwk90,1,15,mnvc,st1.75,17.5,98.31460674,0,131000000,0
jwk90,1,16,mnvc,vpi10463,19,98.44559585,1,18500000,0
jwk90,1,17,mnvc,vpi10463,17,98.26589595,1,21500000,0
jwk90,1,18,mnvc,vpi10463,18.5,98.40425532,1,35100000,0
jwk90,1,19,mnvc,vpi10463,17,99.41520468,1,23600000,0
jwk90,1,20,mnvc,vpi10463,19.4,98.47715736,1,23600000,0
jwk90,2,1,mnvc,st1.11,18,89.10891089,1,NaN,0
jwk90,2,2,mnvc,st1.11,18,95.74468085,1,NaN,0
jwk90,2,3,mnvc,st1.11,17.5,92.59259259,1,NaN,0
jwk90,2,4,mnvc,st1.11,16.8,98.82352941,1,NaN,0
jwk90,2,5,mnvc,st1.11,16.4,97.04142012,1,NaN,0
jwk90,2,6,mnvc,st1.58,15,88.23529412,1,NaN,0
jwk90,2,7,mnvc,st1.58,15.7,94.57831325,1,NaN,0
jwk90,2,8,mnvc,st1.58,16.2,93.6416185,1,NaN,0
jwk90,2,9,mnvc,st1.58,15.9,89.3258427,1,NaN,0
jwk90,2,10,mnvc,st1.58,15.4,93.90243902,1,NaN,0
jwk90,2,11,mnvc,st1.75,18.3,95.81151832,0,NaN,0
jwk90,2,12,mnvc,st1.75,18.5,99.46236559,0,NaN,0
jwk90,2,13,mnvc,st1.75,16.7,98.23529412,0,NaN,0
jwk90,2,14,mnvc,st1.75,16.6,97.07602339,0,NaN,0
jwk90,2,15,mnvc,st1.75,16.7,93.82022472,0,NaN,0
jwk90,2,16,mnvc,vpi10463,17.8,92.22797927,1,NaN,0
jwk90,2,17,mnvc,vpi10463,15.8,91.32947977,1,NaN,0
jwk90,2,18,mnvc,vpi10463,17,90.42553191,1,NaN,0
jwk90,2,19,mnvc,vpi10463,15.5,90.64327485,1,NaN,0
jwk90,2,20,mnvc,vpi10463,17.2,87.30964467,1,NaN,0
jwk90,3,1,mnvc,st1.11,18.2,90.0990099,1,NaN,0
jwk90,3,2,mnvc,st1.11,15,79.78723404,1,NaN,0
jwk90,3,3,mnvc,st1.11,17.7,93.65079365,1,NaN,0
jwk90,3,4,mnvc,st1.11,13.7,80.58823529,1,NaN,0
jwk90,3,5,mnvc,st1.11,14.5,85.79881657,1,NaN,0
jwk90,3,6,mnvc,st1.58,15.5,91.17647059,0,NaN,0
jwk90,3,7,mnvc,st1.58,16.6,100,0,NaN,0
jwk90,3,8,mnvc,st1.58,17.2,99.42196532,0,NaN,0
jwk90,3,9,mnvc,st1.58,14.8,83.14606742,1,NaN,0
jwk90,3,10,mnvc,st1.58,15.7,95.73170732,0,NaN,0
jwk90,3,11,mnvc,st1.75,17.9,93.71727749,1,NaN,0
jwk90,3,12,mnvc,st1.75,18.9,101.6129032,0,NaN,0
jwk90,3,13,mnvc,st1.75,17.3,101.7647059,0,NaN,0
jwk90,3,14,mnvc,st1.75,16.8,98.24561404,0,NaN,0
jwk90,3,15,mnvc,st1.75,17.1,96.06741573,0,NaN,0
jwk90,3,16,mnvc,vpi10463,15.6,80.82901554,1,NaN,0
jwk90,3,17,mnvc,vpi10463,16.3,94.21965318,1,NaN,0
jwk90,3,18,mnvc,vpi10463,17.1,90.95744681,1,NaN,0
jwk90,3,19,mnvc,vpi10463,15.8,92.39766082,1,NaN,0
jwk90,3,20,mnvc,vpi10463,16.7,84.7715736,1,NaN,0
jwk90,4,1,mnvc,st1.11,18,89.10891089,1,NaN,0
jwk90,4,2,mnvc,st1.11,15.3,81.38297872,1,NaN,0
jwk90,4,3,mnvc,st1.11,15.9,84.12698413,1,NaN,0
jwk90,4,4,mnvc,st1.11,12.4,72.94117647,1,NaN,0
jwk90,4,5,mnvc,st1.11,15.5,91.71597633,1,NaN,0
jwk90,4,6,mnvc,st1.58,16,94.11764706,0,NaN,0
jwk90,4,7,mnvc,st1.58,17.4,104.8192771,0,NaN,0
jwk90,4,8,mnvc,st1.58,14.6,84.39306358,1,NaN,0
jwk90,4,9,mnvc,st1.58,15.3,85.95505618,1,NaN,0
jwk90,4,10,mnvc,st1.58,13.7,83.53658537,1,NaN,0
jwk90,4,11,mnvc,st1.75,16.9,88.48167539,0,NaN,0
jwk90,4,12,mnvc,st1.75,16.9,90.86021505,1,NaN,0
jwk90,4,13,mnvc,st1.75,17.7,104.1176471,0,NaN,0
jwk90,4,14,mnvc,st1.75,17.6,102.9239766,0,NaN,0
jwk90,4,15,mnvc,st1.75,17.8,100,0,NaN,0
jwk90,4,16,mnvc,vpi10463,14.7,76.16580311,1,NaN,0
jwk90,4,17,mnvc,vpi10463,16.9,97.68786127,1,NaN,0
jwk90,4,18,mnvc,vpi10463,17,90.42553191,1,NaN,0
jwk90,4,19,mnvc,vpi10463,15.1,88.30409357,1,NaN,0
jwk90,4,20,mnvc,vpi10463,17.4,88.3248731,1,NaN,0
jwk90,5,1,mnvc,st1.11,19.6,97.02970297,0,NaN,0
jwk90,5,2,mnvc,st1.11,18.6,98.93617021,0,NaN,0
jwk90,5,3,mnvc,st1.11,16.6,87.83068783,1,NaN,0
jwk90,5,4,mnvc,st1.11,NaN,NaN,NaN,NaN,1
jwk90,5,5,mnvc,st1.11,18,106.5088757,0,NaN,0
jwk90,5,6,mnvc,st1.58,14.6,85.88235294,1,NaN,0
jwk90,5,7,mnvc,st1.58,18.7,112.6506024,0,NaN,0
jwk90,5,8,mnvc,st1.58,14.5,83.8150289,1,NaN,0
jwk90,5,9,mnvc,st1.58,18,101.1235955,1,NaN,0
jwk90,5,10,mnvc,st1.58,12.6,76.82926829,1,NaN,0
jwk90,5,11,mnvc,st1.75,18,94.2408377,0,NaN,0
jwk90,5,12,mnvc,st1.75,18,96.77419355,0,NaN,0
jwk90,5,13,mnvc,st1.75,17.1,100.5882353,0,NaN,0
jwk90,5,14,mnvc,st1.75,17.5,102.3391813,0,NaN,0
jwk90,5,15,mnvc,st1.75,17.4,97.75280899,0,NaN,0
jwk90,5,16,mnvc,vpi10463,17.5,90.67357513,1,NaN,0
jwk90,5,17,mnvc,vpi10463,17.4,100.5780347,1,NaN,0
jwk90,5,18,mnvc,vpi10463,17.9,95.21276596,1,NaN,0
jwk90,5,19,mnvc,vpi10463,16.5,96.49122807,1,NaN,0
jwk90,5,20,mnvc,vpi10463,18.9,95.93908629,1,NaN,0
jwk90,6,1,mnvc,st1.11,18.9,93.56435644,0,NaN,0
jwk90,6,2,mnvc,st1.11,19.5,103.7234043,0,NaN,0
jwk90,6,3,mnvc,st1.11,17,89.94708995,0,NaN,0
jwk90,6,5,mnvc,st1.11,18,106.5088757,0,NaN,0
jwk90,6,6,mnvc,st1.58,14.3,84.11764706,1,NaN,0
jwk90,6,7,mnvc,st1.58,17.5,105.4216867,0,NaN,0
jwk90,6,8,mnvc,st1.58,14.9,86.12716763,1,NaN,0
jwk90,6,9,mnvc,st1.58,18.3,102.8089888,0,NaN,0
jwk90,6,10,mnvc,st1.58,12.8,78.04878049,0,NaN,0
jwk90,6,11,mnvc,st1.75,18.6,97.38219895,0,NaN,0
jwk90,6,12,mnvc,st1.75,18.5,99.46236559,0,NaN,0
jwk90,6,13,mnvc,st1.75,17,100,0,NaN,0
jwk90,6,14,mnvc,st1.75,17.2,100.5847953,0,NaN,0
jwk90,6,15,mnvc,st1.75,17.4,97.75280899,0,NaN,0
jwk90,6,16,mnvc,vpi10463,18.6,96.37305699,1,NaN,0
jwk90,6,17,mnvc,vpi10463,17.4,100.5780347,1,NaN,0
jwk90,6,18,mnvc,vpi10463,18,95.74468085,1,NaN,0
jwk90,6,19,mnvc,vpi10463,16.9,98.83040936,1,NaN,0
jwk90,6,20,mnvc,vpi10463,18.9,95.93908629,1,NaN,0
jwk90,7,1,mnvc,st1.11,20.2,100,0,620437.9562,0
jwk90,7,2,mnvc,st1.11,19.9,105.8510638,0,3197674.419,0
jwk90,7,3,mnvc,st1.11,17.5,92.59259259,0,10270270.27,0
jwk90,7,5,mnvc,st1.11,19,112.4260355,0,905511.811,0
jwk90,7,6,mnvc,st1.58,15.9,93.52941176,0,96491228.07,0
jwk90,7,7,mnvc,st1.58,18.4,110.8433735,0,0,0
jwk90,7,8,mnvc,st1.58,16.2,93.6416185,0,669077.7577,0
jwk90,7,9,mnvc,st1.58,19.2,107.8651685,0,668789.8089,0
jwk90,7,10,mnvc,st1.58,13.8,84.14634146,1,27713625.87,0
jwk90,7,11,mnvc,st1.75,20.4,106.8062827,0,3439803.44,0
jwk90,7,12,mnvc,st1.75,19.7,105.9139785,0,4304635.762,0
jwk90,7,13,mnvc,st1.75,18.2,107.0588235,0,2795031.056,0
jwk90,7,14,mnvc,st1.75,17.7,103.5087719,0,18508997.43,0
jwk90,7,15,mnvc,st1.75,18.3,102.8089888,0,2434782.609,0
jwk90,7,16,mnvc,vpi10463,19.4,100.5181347,0,11583011.58,0
jwk90,7,17,mnvc,vpi10463,17.7,102.3121387,0,16393442.62,0
jwk90,7,18,mnvc,vpi10463,18.8,100,0,21951219.51,0
jwk90,7,19,mnvc,vpi10463,17.6,102.9239766,0,23684210.53,0
jwk90,7,20,mnvc,vpi10463,19.7,100,0,10548523.21,0
ks2,0,1,mnvc,st1.2,16.4,100,0,NaN,0
ks2,0,2,mnvc,st1.2,18.3,100,0,NaN,0
ks2,0,3,mnvc,st1.2,17.7,100,0,NaN,0
ks2,0,4,mnvc,st1.2,18.5,100,0,NaN,0
ks2,0,5,mnvc,st1.2,16.6,100,0,NaN,0
ks2,0,6,mnvc,st1.12,15.6,100,0,NaN,0
ks2,0,7,mnvc,st1.12,16.1,100,0,NaN,0
ks2,0,8,mnvc,st1.12,16.3,100,0,NaN,0
ks2,0,9,mnvc,st1.12,18.6,100,0,NaN,0
ks2,0,10,mnvc,st1.12,17.3,100,0,NaN,0
ks2,0,11,mnvc,st1.19,18.1,100,0,NaN,0
ks2,0,12,mnvc,st1.19,15.9,100,0,NaN,0
ks2,0,13,mnvc,st1.19,18.7,100,0,NaN,0
ks2,0,14,mnvc,st1.19,19.1,100,0,NaN,0
ks2,0,15,mnvc,st1.19,17.2,100,0,NaN,0
ks2,0,16,mnvc,st1.20,17.7,100,0,NaN,0
ks2,0,17,mnvc,st1.20,16,100,0,NaN,0
ks2,0,18,mnvc,st1.20,16.6,100,0,NaN,0
ks2,0,19,mnvc,st1.20,18.9,100,0,NaN,0
ks2,0,20,mnvc,st1.20,16.1,100,0,NaN,0
ks2,0,21,mnvc,st1.23,17.7,100,0,NaN,0
ks2,0,22,mnvc,st1.23,17.2,100,0,NaN,0
ks2,0,23,mnvc,st1.23,17.7,100,0,NaN,0
ks2,0,24,mnvc,st1.23,18,100,0,NaN,0
ks2,0,25,mnvc,st1.23,17,100,0,NaN,0
ks2,0,26,mnvc,st1.27,17.6,100,0,NaN,0
ks2,0,27,mnvc,st1.27,18.8,100,0,NaN,0
ks2,0,28,mnvc,st1.27,19,100,0,NaN,0
ks2,0,29,mnvc,st1.27,17,100,0,NaN,0
ks2,0,30,mnvc,st1.27,18,100,0,NaN,0
ks2,0,31,mnvc,st1.49,17,100,0,NaN,0
ks2,0,32,mnvc,st1.49,17.2,100,0,NaN,0
ks2,0,33,mnvc,st1.49,16.2,100,0,NaN,0
ks2,0,34,mnvc,st1.49,17.7,100,0,NaN,0
ks2,0,35,mnvc,st1.49,18.7,100,0,NaN,0
ks2,0,36,mnvc,st1.63,18.4,100,0,NaN,0
ks2,0,37,mnvc,st1.63,19.4,100,0,NaN,0
ks2,0,38,mnvc,st1.63,19.1,100,0,NaN,0
ks2,0,39,mnvc,st1.63,18.5,100,0,NaN,0
ks2,0,40,mnvc,st1.63,16.4,100,0,NaN,0
ks2,0,41,mnvc,st1.65,17.5,100,0,NaN,0
ks2,0,42,mnvc,st1.65,17.7,100,0,NaN,0
ks2,0,43,mnvc,st1.65,19,100,0,NaN,0
ks2,0,44,mnvc,st1.65,17.2,100,0,NaN,0
ks2,0,45,mnvc,st1.65,17.7,100,0,NaN,0
ks2,0,46,mnvc,vpi10463,18,100,0,NaN,0
ks2,0,47,mnvc,vpi10463,16.8,100,0,NaN,0
ks2,0,48,mnvc,vpi10463,17.8,100,0,NaN,0
ks2,0,49,mnvc,vpi10463,15.2,100,0,NaN,0
ks2,0,50,mnvc,vpi10463,17.6,100,0,NaN,0
ks2,1,1,mnvc,st1.2,17.1,104.2682927,1,164383.5616,0
ks2,1,2,mnvc,st1.2,19,103.8251366,0,10731707.32,0
ks2,1,3,mnvc,st1.2,18.9,106.779661,0,336734.6939,0
ks2,1,4,mnvc,st1.2,19.8,107.027027,0,44696969.7,0
ks2,1,5,mnvc,st1.2,17.5,105.4216867,0,105405.4054,0
ks2,1,6,mnvc,st1.12,16,102.5641026,1,39705882.35,0
ks2,1,7,mnvc,st1.12,16.3,101.242236,0,51282051.28,0
ks2,1,8,mnvc,st1.12,16.9,103.6809816,0,12686567.16,0
ks2,1,9,mnvc,st1.12,19.1,102.688172,0,1046511628,0
ks2,1,10,mnvc,st1.12,18.6,107.5144509,0,1139534.884,0
ks2,1,11,mnvc,st1.19,18.6,102.7624309,0,285271317.8,0
ks2,1,12,mnvc,st1.19,16.8,105.6603774,0,62068965.52,0
ks2,1,13,mnvc,st1.19,18.8,100.5347594,0,228571428.6,0
ks2,1,14,mnvc,st1.19,19.1,100,0,103191489.4,0
ks2,1,15,mnvc,st1.19,16.7,97.09302326,0,48750000,0
ks2,1,16,mnvc,st1.20,18.9,106.779661,0,34745762.71,0
ks2,1,17,mnvc,st1.20,17.8,111.25,0,95588235.29,0
ks2,1,18,mnvc,st1.20,16.3,98.19277108,0,42391304.35,0
ks2,1,19,mnvc,st1.20,20.8,110.0529101,0,7266666.667,0
ks2,1,20,mnvc,st1.20,17.2,106.8322981,0,35185185.19,0
ks2,1,21,mnvc,st1.23,19.4,109.6045198,0,22222222.22,0
ks2,1,22,mnvc,st1.23,18.9,109.8837209,0,44791666.67,0
ks2,1,23,mnvc,st1.23,18.6,105.0847458,0,67391304.35,0
ks2,1,24,mnvc,st1.23,18.3,101.6666667,0,19642857.14,0
ks2,1,25,mnvc,st1.23,18,105.8823529,1,203125000,0
ks2,1,26,mnvc,st1.27,19.1,108.5227273,0,138095238.1,0
ks2,1,27,mnvc,st1.27,19.7,104.787234,0,71311475.41,0
ks2,1,28,mnvc,st1.27,20.4,107.3684211,1,81623931.62,0
ks2,1,29,mnvc,st1.27,17.9,105.2941176,0,112640801,0
ks2,1,30,mnvc,st1.27,19,105.5555556,0,33333333.33,0
ks2,1,31,mnvc,st1.49,18.7,110,0,21052631.58,0
ks2,1,32,mnvc,st1.49,19.1,111.0465116,0,6533333.333,0
ks2,1,33,mnvc,st1.49,16.8,103.7037037,0,2984375,0
ks2,1,34,mnvc,st1.49,17.6,99.43502825,0,2404761.905,0
ks2,1,35,mnvc,st1.49,19.4,103.7433155,0,4035087.719,0
ks2,1,36,mnvc,st1.63,18.9,102.7173913,0,23188405.8,0
ks2,1,37,mnvc,st1.63,19.3,99.48453608,0,104938271.6,0
ks2,1,38,mnvc,st1.63,19.1,100,0,54347826.09,0
ks2,1,39,mnvc,st1.63,18.2,98.37837838,0,9924242.424,0
ks2,1,40,mnvc,st1.63,16.8,102.4390244,0,46428571.43,0
ks2,1,41,mnvc,st1.65,19.2,109.7142857,0,21875000,0
ks2,1,42,mnvc,st1.65,19,107.3446328,1,45312500,0
ks2,1,43,mnvc,st1.65,19.8,104.2105263,0,51282051.28,0
ks2,1,44,mnvc,st1.65,18.9,109.8837209,1,37719298.25,0
ks2,1,45,mnvc,st1.65,18.2,102.8248588,0,26190476.19,0
ks2,1,46,mnvc,vpi10463,18.1,100.5555556,0,20149253.73,0
ks2,1,47,mnvc,vpi10463,17.5,104.1666667,0,6833333.333,0
ks2,1,48,mnvc,vpi10463,18.1,101.6853933,0,151388888.9,0
ks2,1,49,mnvc,vpi10463,15.5,101.9736842,0,4418604.651,0
ks2,1,50,mnvc,vpi10463,18.5,105.1136364,0,109589041.1,0
ks2,2,1,mnvc,st1.2,16.4,100,1,NaN,0
ks2,2,2,mnvc,st1.2,16.9,92.34972678,1,NaN,0
ks2,2,3,mnvc,st1.2,16.8,94.91525424,1,NaN,0
ks2,2,4,mnvc,st1.2,18.8,101.6216216,1,NaN,0
ks2,2,5,mnvc,st1.2,16.6,100,1,NaN,0
ks2,2,6,mnvc,st1.12,17.7,113.4615385,0,NaN,0
ks2,2,7,mnvc,st1.12,16.1,100,1,NaN,0
ks2,2,8,mnvc,st1.12,18.4,112.8834356,0,NaN,0
ks2,2,9,mnvc,st1.12,15.8,84.94623656,1,NaN,0
ks2,2,10,mnvc,st1.12,17.6,101.734104,1,NaN,0
ks2,2,11,mnvc,st1.19,15.6,86.1878453,1,NaN,0
ks2,2,12,mnvc,st1.19,15.2,95.59748428,1,NaN,0
ks2,2,13,mnvc,st1.19,15.9,85.02673797,1,NaN,0
ks2,2,14,mnvc,st1.19,18.9,98.95287958,0,NaN,0
ks2,2,15,mnvc,st1.19,16.4,95.34883721,0,NaN,0
ks2,2,16,mnvc,st1.20,18.2,102.8248588,0,NaN,0
ks2,2,17,mnvc,st1.20,17.5,109.375,1,NaN,0
ks2,2,18,mnvc,st1.20,17.2,103.6144578,0,NaN,0
ks2,2,19,mnvc,st1.20,21.2,112.1693122,0,NaN,0
ks2,2,20,mnvc,st1.20,17.4,108.0745342,0,NaN,0
ks2,2,21,mnvc,st1.23,18,101.6949153,0,NaN,0
ks2,2,22,mnvc,st1.23,19.2,111.627907,0,NaN,0
ks2,2,23,mnvc,st1.23,19.1,107.9096045,0,NaN,0
ks2,2,24,mnvc,st1.23,18.9,105,0,NaN,0
ks2,2,25,mnvc,st1.23,18.2,107.0588235,0,NaN,0
ks2,2,26,mnvc,st1.27,18.5,105.1136364,0,NaN,0
ks2,2,27,mnvc,st1.27,19.6,104.2553191,0,NaN,0
ks2,2,28,mnvc,st1.27,20.8,109.4736842,0,NaN,0
ks2,2,29,mnvc,st1.27,17.9,105.2941176,0,NaN,0
ks2,2,30,mnvc,st1.27,18.5,102.7777778,1,NaN,0
ks2,2,31,mnvc,st1.49,17.7,104.1176471,1,NaN,0
ks2,2,32,mnvc,st1.49,16.5,95.93023256,1,NaN,0
ks2,2,33,mnvc,st1.49,16,98.7654321,1,NaN,0
ks2,2,34,mnvc,st1.49,15.2,85.87570621,1,NaN,0
ks2,2,35,mnvc,st1.49,18.4,98.39572193,1,NaN,0
ks2,2,36,mnvc,st1.63,17.9,97.2826087,0,NaN,0
ks2,2,37,mnvc,st1.63,16.6,85.56701031,1,NaN,0
ks2,2,38,mnvc,st1.63,17.6,92.14659686,1,NaN,0
ks2,2,39,mnvc,st1.63,18.5,100,0,NaN,0
ks2,2,40,mnvc,st1.63,16.3,99.3902439,0,NaN,0
ks2,2,41,mnvc,st1.65,19.1,109.1428571,1,NaN,0
ks2,2,42,mnvc,st1.65,18.6,105.0847458,1,NaN,0
ks2,2,43,mnvc,st1.65,18.5,97.36842105,1,NaN,0
ks2,2,44,mnvc,st1.65,18.6,108.1395349,0,NaN,0
ks2,2,45,mnvc,st1.65,18.5,104.519774,0,NaN,0
ks2,2,46,mnvc,vpi10463,15.6,86.66666667,1,NaN,0
ks2,2,47,mnvc,vpi10463,16,95.23809524,1,NaN,0
ks2,2,48,mnvc,vpi10463,15.8,88.76404494,1,NaN,0
ks2,2,49,mnvc,vpi10463,14.7,96.71052632,0,NaN,0
ks2,2,50,mnvc,vpi10463,16.5,93.75,1,NaN,0
ks2,3,1,mnvc,st1.2,17.5,106.7073171,1,NaN,0
ks2,3,2,mnvc,st1.2,15.4,84.15300546,1,NaN,0
ks2,3,3,mnvc,st1.2,17.5,98.8700565,1,NaN,0
ks2,3,4,mnvc,st1.2,17.7,95.67567568,1,NaN,0
ks2,3,5,mnvc,st1.2,17.2,103.6144578,1,NaN,0
ks2,3,6,mnvc,st1.12,15.4,98.71794872,1,NaN,0
ks2,3,7,mnvc,st1.12,15.8,98.13664596,1,NaN,0
ks2,3,8,mnvc,st1.12,16.8,103.0674847,1,NaN,0
ks2,3,9,mnvc,st1.12,14.6,78.49462366,1,NaN,0
ks2,3,10,mnvc,st1.12,17,98.26589595,1,NaN,0
ks2,3,11,mnvc,st1.19,15.1,83.42541436,1,NaN,0
ks2,3,12,mnvc,st1.19,16.3,102.5157233,1,NaN,0
ks2,3,13,mnvc,st1.19,16.8,89.83957219,0,NaN,0
ks2,3,14,mnvc,st1.19,19.3,101.0471204,1,NaN,0
ks2,3,15,mnvc,st1.19,17.3,100.5813953,0,NaN,0
ks2,3,16,mnvc,st1.20,17.3,97.74011299,1,NaN,0
ks2,3,17,mnvc,st1.20,16,100,1,NaN,0
ks2,3,18,mnvc,st1.20,18,108.4337349,0,NaN,0
ks2,3,19,mnvc,st1.20,19.1,101.0582011,1,NaN,0
ks2,3,20,mnvc,st1.20,17.8,110.5590062,0,NaN,0
ks2,3,21,mnvc,st1.23,16.6,93.78531073,1,NaN,0
